target_id,ens_gene,ext_gene,external_transcript_name,fc,b,lrt_qval,wt_qval,Direction
ENSMUST00000045368.11,ENSMUSG00000038827,Fam206a,Fam206a-001,1.4049600797945205,0.339336748117354,0.06070596451235599,0.08495504407056058,Unchanged
ENSMUST00000110000.7,ENSMUSG00000002728,Naa20,Naa20-001,1.1586797452789859,0.14311223352413244,0.060724123221735635,0.27047078463046437,Unchanged
ENSMUST00000063562.8,ENSMUSG00000021993,Mipep,Mipep-201,1.1220118168389317,0.12112142049980705,0.06078996209938173,0.4177038235968831,Unchanged
ENSMUST00000027626.12,ENSMUSG00000026377,Nifk,Nifk-001,1.1360196427120766,0.13808802874548926,0.06078996209938173,0.30144758497617663,Unchanged
ENSMUST00000087654.4,ENSMUSG00000067430,Zfp763,Zfp763-001,0.8007305312446746,-0.21894718372369312,0.06078996209938173,0.19665845285132685,Unchanged
ENSMUST00000193073.1,ENSMUSG00000026078,Pdcl3,Pdcl3-003,0.8457374805974232,-0.1702052824946741,0.06081805486736834,0.18656314182583147,Unchanged
ENSMUST00000135710.1,ENSMUSG00000012519,Mlkl,Mlkl-003,0.36152208142891556,-0.9737326113510322,0.06082001141466901,0.08304767956615111,Unchanged
ENSMUST00000034929.6,ENSMUSG00000032370,Lactb,Lactb-201,1.1573139816357012,0.1612761329979263,0.06082001141466901,0.2769194584838439,Unchanged
ENSMUST00000114911.7,ENSMUSG00000031109,Enox2,Enox2-004,2.891877390863041,1.5144879673527674,0.060886056667447765,0.08051483957504688,Unchanged
ENSMUST00000021049.8,ENSMUSG00000020708,Psmc5,Psmc5-001,1.1702665799408898,0.16743143753230183,0.06095570176970883,0.1571929818373213,Unchanged
ENSMUST00000025314.5,ENSMUSG00000024442,0610009O20Rik,0610009O20Rik-201,1.1167843199797658,0.10893061988722652,0.061004861213267654,0.4399072374031975,Unchanged
ENSMUST00000034388.9,ENSMUSG00000031913,Vps4a,Vps4a-001,1.1083066943236417,0.09923397091436187,0.06102459708697919,0.4853524364983175,Unchanged
ENSMUST00000178353.1,ENSMUSG00000096370,Gm21992,Gm21992-004,0.713463815094737,-0.3145617245919022,0.06102459708697919,0.19508134260220744,Unchanged
ENSMUST00000137103.7,ENSMUSG00000000753,Serpinf1,Serpinf1-006,6.761214803306279,2.374050566731803,0.0610350692958739,0.07601676916136829,Unchanged
ENSMUST00000077680.9,ENSMUSG00000000134,Tfe3,Tfe3-003,2.9734904382285827,1.5852974531158657,0.06106230674297603,0.07605360871875254,Unchanged
ENSMUST00000030110.14,ENSMUSG00000028403,Zdhhc21,Zdhhc21-001,1.1738752613961447,0.16695221465543325,0.06113699187627089,0.20200781788646024,Unchanged
ENSMUST00000049927.5,ENSMUSG00000048406,B330016D10Rik,B330016D10Rik-201,0.688934224342435,-0.41736804773545,0.06116678367110378,0.07618745536175321,Unchanged
ENSMUST00000042614.12,ENSMUSG00000042744,Gm15800,Gm15800-001,1.1190644910995908,0.10354967698243335,0.06118952761722529,0.4591740242701013,Unchanged
ENSMUST00000097542.2,ENSMUSG00000073542,Cep76,Cep76-201,1.1812175861626106,0.17073070649104807,0.061191880873146094,0.30639370612227573,Unchanged
ENSMUST00000096321.2,ENSMUSG00000072969,Armcx5,Armcx5-001,0.7815260119557329,-0.225623859853606,0.0612087259357244,0.14526963910250748,Unchanged
ENSMUST00000006104.9,ENSMUSG00000005950,P2rx5,P2rx5-001,2.447509908513967,0.8575123929369428,0.0612087259357244,0.07626506867660744,Unchanged
ENSMUST00000084241.11,ENSMUSG00000028868,Wasf2,Wasf2-001,1.1589150308760676,0.14200153175113323,0.0612087259357244,0.26984040894841593,Unchanged
